Title,Author,Rating,Image Source
Treasure Island,Robert Louis Stevenson,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485248909i/295.jpg
"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529681430i/40611463.jpg
The Canterbury Tales,Geoffrey Chaucer,3.5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261208589i/2696.jpg
The World According to Garp,John Irving,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447234581i/7069.jpg
"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,4.54,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571318786i/62291.jpg
A Farewell to Arms,Ernest Hemingway,3.81,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313714836i/10799.jpg
David Copperfield,Charles Dickens,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461452762i/58696.jpg
Thirteen Reasons Why,Jay Asher,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555345043i/29844228.jpg
"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,3.53,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437733293i/37442.jpg
"Shōgun (Asian Saga, #1)",James Clavell,4.39,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397228842i/402093.jpg
Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879967i/4588.jpg
"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355932638i/37470.jpg
Schindler's List,Thomas Keneally,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348163457i/375013.jpg
A Little Princess,Frances Hodgson Burnett,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327868556i/3008.jpg
His Dark Materials (His Dark Materials #1-3),Philip Pullman,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442329494i/18116.jpg
"Fallen (Fallen, #1)",Lauren Kate,3.73,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440619649i/6487308.jpg
"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,4.4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319850978i/6527740.jpg
"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486131451i/853510.jpg
The Boy in the Striped Pajamas,John Boyne,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366228171i/39999.jpg
"Jurassic Park (Jurassic Park, #1)",Michael Crichton,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529604411i/40604658.jpg
The Secret Magdalene,Ki Longfellow,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175446011i/514811.jpg
The Silmarillion,J.R.R. Tolkien,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565193934i/7332.jpg
A Confederacy of Dunces,John Kennedy Toole,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562554946i/310612.jpg
The Night Circus,Erin Morgenstern,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387124618i/9361589.jpg
The Sun Also Rises,Ernest Hemingway,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509802323i/3876.jpg
Beloved,Toni Morrison,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347984578i/6149.jpg
The Trial,Franz Kafka,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320399438i/17690.jpg
The Velveteen Rabbit,Margery Williams Bianco,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347748913i/144974.jpg
"Spirit Bound (Vampire Academy, #5)",Richelle Mead,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1291168967i/6479259.jpg
"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201003i/7736182.jpg
"The Selection (The Selection, #1)",Kiera Cass,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322103400i/10507293.jpg
Cat's Cradle,Kurt Vonnegut Jr.,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867150i/135479.jpg
The Iliad/The Odyssey,Homer,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181863i/1375.jpg
The Crucible,Arthur  Miller,3.58,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547467608i/17250.jpg
"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,4.45,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477747i/10025305.jpg
"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495278054i/7896527.jpg
The Screwtape Letters,C.S. Lewis,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476379778i/8130077.jpg
Girl with a Pearl Earring,Tracy Chevalier,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327197580i/2865.jpg
The Wind in the Willows,Kenneth Grahame,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423183570i/5659.jpg
The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,4.42,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320418824i/561909.jpg
The God of Small Things,Arundhati Roy,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166054170i/9777.jpg
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722941i/6148028.jpg
"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409283154i/6068551.jpg
A Light in the Attic,Shel Silverstein,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427169918i/30118.jpg
"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565096163i/23807.jpg
She's Come Undone,Wally Lamb,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543505339i/5203.jpg
"Uglies (Uglies, #1)",Scott Westerfeld,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443904172i/24770.jpg
"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369452302i/6752378.jpg
Marley and Me: Life and Love With the World's Worst Dog,John Grogan,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308858322i/12691.jpg
Man's Search for Meaning,Viktor E. Frankl,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535419394i/4069.jpg
The Wind-Up Bird Chronicle,Haruki Murakami,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327872639i/11275.jpg
The Phantom of the Opera,Gaston Leroux,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867727i/480204.jpg
Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410727190i/24337.jpg
"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,4.41,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567840212i/10572.jpg
The Sound and the Fury,William Faulkner,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433089995i/10975.jpg
The Shack,William Paul Young,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532013572i/40874325.jpg
"Marked (House of Night, #1)",P.C. Cast,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317067002i/30183.jpg
Blindness,José Saramago,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528481068i/40495148.jpg
Fear and Loathing in Las Vegas,Hunter S. Thompson,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394204569i/7745.jpg
The Green Mile,Stephen King,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373903563i/11566.jpg
For Whom the Bell Tolls,Ernest Hemingway,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492591524i/46170.jpg
The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529026760i/39832183.jpg
The Complete Calvin and Hobbes,Bill Watterson,4.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473064526i/24812.jpg
Roots: The Saga of an American Family,Alex Haley,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329398936i/546018.jpg
"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507557775i/36381037.jpg
The House of the Spirits,Isabel Allende,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358615501i/9328.jpg
Island of the Blue Dolphins,Scott O'Dell,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533405446i/41044096.jpg
Stranger in a Strange Land,Robert A. Heinlein,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156897088i/350.jpg
"Midnight Sun (Twilight, #1.5)",Stephenie Meyer,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148.jpg
Misery,Stephen King,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554220401i/10614.jpg
"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327708260i/6892870.jpg
White Oleander,Janet Fitch,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501159524i/32234.jpg
"Howl's Moving Castle (Howl's Moving Castle, #1)",Diana Wynne Jones,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407450489i/6294.jpg
Flow Down Like Silver: Hypatia of Alexandria,Ki Longfellow,4.43,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348371147i/6801755.jpg
"Delirium (Delirium, #1)",Lauren Oliver,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327890411i/11614718.jpg
Speak,Laurie Halse Anderson,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529044298i/39280444.jpg
"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358259032i/11505797.jpg
Othello,William Shakespeare,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459795105i/12996.jpg
The Idiot,Fyodor Dostoyevsky,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865902i/12505.jpg
Paper Towns,John Green,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349013610i/6442769.jpg
"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347515742i/43814.jpg
I Know This Much Is True,Wally Lamb,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373532198i/227711.jpg
"The Once and Future King (The Once and Future King, #1-4)",T.H. White,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338741283i/43545.jpg
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331419009i/28881.jpg
King Lear,William Shakespeare,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331563731i/12938.jpg
"Neverwhere (London Below, #1)",Neil Gaiman,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348747943i/14497.jpg
Into the Wild,Jon Krakauer,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403173986i/1845.jpg
Uncle Tom's Cabin,Harriet Beecher Stowe,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414349231i/46787.jpg
The Secret History,Donna Tartt,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451554846i/29044.jpg
"Inkheart (Inkworld, #1)",Cornelia Funke,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538266636i/28194.jpg
The Historian,Elizabeth Kostova,3.78,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463702268i/30236962.jpg
Invisible Man,Ralph Ellison,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556482805i/16981.jpg
The Diary of a Young Girl,Anne Frank,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560816565i/48855.jpg
James and the Giant Peach,Roald Dahl,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320412586i/6689.jpg
"All Creatures Great and Small (All Creatures Great and Small, #1)",James Herriot,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393644607i/32085.jpg
Candide,Voltaire,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345060082i/19380.jpg
"Graceling (Graceling Realm, #1)",Kristin Cashore,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331548394i/3236307.jpg
The Complete Sherlock Holmes,Arthur Conan Doyle,4.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548271954i/188572.jpg
Paradise Lost,John Milton,3.81,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526070678i/15997.jpg
Leaves of Grass,Walt Whitman,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418012204i/27494.jpg
The Thirteenth Tale,Diane Setterfield,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346267826i/40440.jpg
The Cider House Rules,John Irving,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327962519i/4687.jpg
The Things They Carried,Tim O'Brien,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424663847i/133518.jpg
The Complete Works,William Shakespeare,4.5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327884293i/569564.jpg
Gone Girl,Gillian Flynn,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554086139i/19288043.jpg
Different Seasons,Stephen King,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329662611i/39662.jpg
"Foundation (Foundation, #1)",Isaac Asimov,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900846i/29579.jpg
Norwegian Wood,Haruki Murakami,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924361i/11297.jpg
The Time Machine,H.G. Wells,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327942880i/2493.jpg
"Heidi (Heidi, #1-2)",Johanna Spyri,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388462714i/93.jpg
"Are You There God? It's Me, Margaret",Judy Blume,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388356524i/37732.jpg
Walden,Henry David Thoreau,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465675526i/16902.jpg
Sophie's World,Jostein Gaarder,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343459906i/10959.jpg
"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477703i/8755776.jpg
Kafka on the Shore,Haruki Murakami,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429638085i/4929.jpg
زندگی مه آلود پریا,سید مرتضی مصطفوی,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532526741i/40937505.jpg
"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.57,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452624392i/1215032.jpg
The Awakening,Kate Chopin,3.65,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170507247i/58345.jpg
Sophie's Choice,William Styron,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356714742i/228560.jpg
Blood River: A Journey to Africa's Broken Heart,Tim Butcher,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531681288i/2184798.jpg
Fangirl,Rainbow Rowell,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355886270i/16068905.jpg
The Prince of Tides,Pat Conroy,4.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512744907i/16735.jpg
Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165961740i/9375.jpg
"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468560853i/301082.jpg
"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201114i/9520360.jpg
